YEAR,MONTH_NUM,STATE_NAME,TOTAL_FLIGHTS,TOTAL_CO2_EMISSIONS,CO2_PER_FLIGHT
2022,7,ALBANIA,4344.0,30960.72135,7.127237879834254
2022,7,ARMENIA,3917.0,40028.6313,10.219206356905795
2022,7,AUSTRIA,27576.0,223286.07545,8.097116168044677
2022,7,BELGIUM,28638.0,463789.4899,16.19489803408059
2022,7,BOSNIA AND HERZEGOVINA,1958.0,20827.95755,10.637363406537283
2022,7,BULGARIA,5029.0,85787.89660000001,17.058639212567112
2022,7,CROATIA,3799.0,98062.29465,25.812659818373255
2022,7,CYPRUS,7960.0,96171.0552,12.081790854271357
2022,7,DENMARK,18738.0,218548.84165,11.663402799124773
2022,7,ESTONIA,3223.0,16897.5099,5.242789295687248
2022,7,FINLAND,11663.0,151638.42095,13.001665176198234
2022,7,FRANCE,163817.0,1809414.7888,11.045341990147543
2022,7,GEORGIA,3039.0,48437.7881,15.938725929582098
2022,7,GERMANY,140707.0,2317421.86195,16.469840604589677
2022,7,GREECE,78094.0,720030.6376,9.220050677388787
2022,7,HUNGARY,9678.0,84709.96505,8.752837884893573
2022,7,IRELAND,26086.0,297254.2478,11.39516398834624
2022,7,ITALY,115533.0,1237917.4528,10.714838641773348
2022,7,LATVIA,5222.0,32374.7976,6.199693144389124
2022,7,LITHUANIA,4953.0,34634.90135,6.992711760549162
2022,7,LUXEMBOURG,6674.0,167065.24715,25.032251595744683
2022,7,MALTA,5265.0,41918.52645,7.961733418803418
2022,7,MONTENEGRO,1454.0,15799.85205,10.866473211829435
2022,7,NETHERLANDS,43561.0,855825.58935,19.646601073207687
2022,7,NORWAY,54117.0,237505.1911,4.388735353031395
2022,7,POLAND,39384.0,310319.10475,7.879319133404429
2022,7,PORTUGAL,44330.0,485873.07125,10.960367048274305
2022,7,ROMANIA,10870.0,134083.0597,12.335148086476542
2022,7,SERBIA,7492.0,46086.5915,6.151440403096637
2022,7,SLOVAKIA,2310.0,20619.0942,8.926014805194805
2022,7,SLOVENIA,2225.0,9188.0395,4.12945595505618
2022,7,SPAIN,203926.0,1606824.3649,7.879448255249453
2022,7,SWEDEN,21630.0,198361.7834,9.170678844197873
2022,7,SWITZERLAND,36150.0,431166.51245,11.927151105117565
2022,7,TÜRKIYE,103233.0,1734160.1485,16.79850579272132
2022,7,UNITED KINGDOM,169039.0,2753082.83065,16.286672487709936
2022,8,ALBANIA,4610.0,33039.65545,7.166953459869847
2022,8,ARMENIA,4085.0,41507.13105,10.160864394124848
2022,8,AUSTRIA,27469.0,220582.9447,8.030250271214824
2022,8,BELGIUM,27981.0,466200.34945,16.66131837496873
2022,8,BOSNIA AND HERZEGOVINA,1862.0,19554.08075,10.501654538131042
2022,8,BULGARIA,5112.0,85636.8082,16.752114280125195
2022,8,CROATIA,3960.0,97738.8508,24.68152797979798
2022,8,CYPRUS,8193.0,99363.04305,12.127797272061516
2022,8,DENMARK,19672.0,228782.78175,11.629868938084586
2022,8,ESTONIA,3318.0,16950.71245,5.1087138185654
2022,8,FINLAND,11713.0,148779.58335,12.702090271493212
2022,8,FRANCE,154142.0,1804206.0905,11.704831197856521
2022,8,GEORGIA,3080.0,51748.81425,16.80156306818182
2022,8,GERMANY,145243.0,2355466.64505,16.217419394049973
2022,8,GREECE,77437.0,719445.0884,9.290714883066235
2022,8,HUNGARY,9572.0,86754.57115,9.063369321980778
2022,8,IRELAND,25756.0,292038.76685,11.338669313946266
2022,8,ITALY,112801.0,1231342.02375,10.916055919273765
2022,8,LATVIA,5163.0,32490.91255,6.293029740460972
2022,8,LITHUANIA,5159.0,34373.98285,6.662915846094204
2022,8,LUXEMBOURG,6349.0,159185.23285,25.072489029768466
2022,8,MALTA,5098.0,41231.4442,8.087768575912122
2022,8,MONTENEGRO,1392.0,15734.16435,11.303278987068964
2022,8,NETHERLANDS,44310.0,855917.22,19.316570074475287
2022,8,NORWAY,62550.0,253478.6648,4.05241670343725
2022,8,POLAND,39391.0,314463.48445,7.9831302696047315
2022,8,PORTUGAL,44004.0,491040.58575,11.158998858058359
2022,8,ROMANIA,10942.0,136351.1647,12.461265280570279
2022,8,SERBIA,7433.0,46477.3702,6.252841409928696
2022,8,SLOVAKIA,2204.0,20718.96985,9.400621529038114
2022,8,SLOVENIA,2137.0,8659.5265,4.052188348151614
2022,8,SPAIN,200574.0,1598589.97495,7.970075757326473
2022,8,SWEDEN,23669.0,207718.16345,8.77595857239427
2022,8,SWITZERLAND,35549.0,422649.0894,11.889197710202819
2022,8,TÜRKIYE,103386.0,1764258.4491,17.064771333642852
2022,8,UNITED KINGDOM,166974.0,2744034.3904,16.433902226693977
2022,9,ALBANIA,3915.0,27968.4053,7.1439093997445715
2022,9,ARMENIA,3678.0,37583.9982,10.218596574225122
2022,9,AUSTRIA,27107.0,210119.4495,7.751482993322758
2022,9,BELGIUM,26480.0,427797.7966,16.15550591389728
2022,9,BOSNIA AND HERZEGOVINA,1506.0,13353.4923,8.86686075697211
2022,9,BULGARIA,5007.0,72109.87665,14.401812792091073
2022,9,CROATIA,3979.0,77103.86265,19.377698580045237
2022,9,CYPRUS,7626.0,91845.6128,12.043746761080515
2022,9,DENMARK,19574.0,214205.38685,10.943362973842854
2022,9,ESTONIA,3320.0,18159.63385,5.46976923192771
2022,9,FINLAND,11907.0,148963.75665,12.510603565129756
2022,9,FRANCE,148590.0,1605730.9963,10.806453976041457
2022,9,GEORGIA,2648.0,45449.19855,17.16359461858006
2022,9,GERMANY,143233.0,2255848.64045,15.749503539338
2022,9,GREECE,64266.0,601396.5999,9.35792798524881
2022,9,HUNGARY,9157.0,78799.45185,8.60537860107022
2022,9,IRELAND,24971.0,281449.4677,11.27105312963037
2022,9,ITALY,111559.0,1182122.96885,10.596392660834178
2022,9,LATVIA,5145.0,32626.4449,6.341388707482993
2022,9,LITHUANIA,4979.0,34099.34135,6.84863252661177
2022,9,LUXEMBOURG,6608.0,155076.43245,23.46798311894673
2022,9,MALTA,4869.0,38731.74525,7.954763863216266
2022,9,MONTENEGRO,1302.0,11715.2452,8.997884178187403
2022,9,NETHERLANDS,43759.0,823072.578,18.809218172261705
2022,9,NORWAY,63956.0,238713.9211,3.7324710910626058
2022,9,POLAND,38530.0,293244.79445,7.610817400726706
2022,9,PORTUGAL,41530.0,462226.6501,11.129945824705032
2022,9,ROMANIA,9686.0,116746.45845,12.053113612430312
2022,9,SERBIA,6771.0,42159.52185,6.226483805937084
2022,9,SLOVAKIA,1913.0,16163.4738,8.449280606377418
2022,9,SLOVENIA,2126.0,8518.595000000001,4.00686500470367
2022,9,SPAIN,186303.0,1481440.26675,7.951778912577897
2022,9,SWEDEN,24805.0,202573.93095,8.16665716387825
2022,9,SWITZERLAND,34426.0,396244.8256,11.510045477255563
2022,9,TÜRKIYE,95635.0,1611744.49975,16.853082028023213
2022,9,UNITED KINGDOM,162803.0,2642457.8057,16.23101420551218
2022,10,ALBANIA,3337.0,23093.56665,6.920457491759065
2022,10,ARMENIA,3580.0,37762.515,10.548188547486033
2022,10,AUSTRIA,25477.0,202552.20655,7.950394730541273
2022,10,BELGIUM,25178.0,429182.7398,17.045942481531494
2022,10,BOSNIA AND HERZEGOVINA,1191.0,9382.2415,7.877616708648195
2022,10,BULGARIA,4839.0,57271.125,11.83532238065716
2022,10,CROATIA,4099.0,54883.5034,13.389486069773115
2022,10,CYPRUS,7806.0,91351.04755,11.702670708429414
2022,10,DENMARK,19694.0,217986.67755,11.06868475423987
2022,10,ESTONIA,3353.0,18692.64435,5.574901386817775
2022,10,FINLAND,12058.0,157163.1913,13.033935254602754
2022,10,FRANCE,145816.0,1628915.1051,11.171031334695781
2022,10,GEORGIA,2832.0,43461.53595,15.3465875529661
2022,10,GERMANY,143946.0,2306294.5598,16.02194267155739
2022,10,GREECE,48262.0,437890.0671,9.073185261696572
2022,10,HUNGARY,8848.0,77283.0481,8.734521711121157
2022,10,IRELAND,24692.0,268610.08315,10.87842552851126
2022,10,ITALY,103300.0,1097311.9089,10.622574142303968
2022,10,LATVIA,5168.0,33066.1722,6.398253134674923
2022,10,LITHUANIA,4925.0,35210.61785,7.149364030456853
2022,10,LUXEMBOURG,6415.0,163210.36215,25.44198942322681
2022,10,MALTA,4631.0,37057.656,8.002085078816672
2022,10,MONTENEGRO,1010.0,7720.4269,7.643987029702971
2022,10,NETHERLANDS,42820.0,827319.4829,19.320866018215785
2022,10,NORWAY,62219.0,236258.18675,3.797203213648564
2022,10,POLAND,35595.0,280769.19175,7.8878828978789155
2022,10,PORTUGAL,40504.0,454082.7346,11.210812132135098
2022,10,ROMANIA,9420.0,110513.89395,11.731835875796179
2022,10,SERBIA,5928.0,36869.04145,6.219473928812415
2022,10,SLOVAKIA,1381.0,10177.4967,7.369657277335264
2022,10,SLOVENIA,2005.0,6841.44585,3.4121924438902744
2022,10,SPAIN,185609.0,1450518.90925,7.814916891152907
2022,10,SWEDEN,24074.0,197107.37875,8.187562463653734
2022,10,SWITZERLAND,34293.0,410707.1098,11.97641238153559
2022,10,TÜRKIYE,90998.0,1513772.4345,16.635227526978614
2022,10,UNITED KINGDOM,161434.0,2613493.74095,16.189239819059182
2022,11,ALBANIA,2826.0,18679.40485,6.609838941967444
2022,11,ARMENIA,3031.0,31794.3927,10.489736951501154
2022,11,AUSTRIA,20847.0,165542.86205,7.940848181992613
2022,11,BELGIUM,21686.0,393261.50565,18.13434961034769
2022,11,BOSNIA AND HERZEGOVINA,842.0,7385.80745,8.77174281472684
2022,11,BULGARIA,4133.0,39701.58225,9.605996189208806
2022,11,CROATIA,3436.0,19682.6123,5.728350494761351
2022,11,CYPRUS,4949.0,51937.786,10.494602141846837
2022,11,DENMARK,16636.0,172948.45645,10.396036093411878
2022,11,ESTONIA,2680.0,13950.28355,5.205329682835821
2022,11,FINLAND,10857.0,149885.41435,13.805417182462929
2022,11,FRANCE,117822.0,1425185.92045,12.096093432890292
2022,11,GEORGIA,2247.0,40535.99455,18.040050979083222
2022,11,GERMANY,117858.0,1938143.1095,16.444731028016765
2022,11,GREECE,22434.0,140384.3131,6.257658603013283
2022,11,HUNGARY,7678.0,71644.7348,9.331171502995572
2022,11,IRELAND,21271.0,212094.36985,9.97105777114381
2022,11,ITALY,80013.0,809661.5282000001,10.119124744728982
2022,11,LATVIA,4409.0,27299.60585,6.191790848264913
2022,11,LITHUANIA,3930.0,26280.88135,6.687247162849872
2022,11,LUXEMBOURG,5490.0,157707.8871,28.726391092896172
2022,11,MALTA,3617.0,27987.8927,7.737874675145148
2022,11,MONTENEGRO,836.0,4102.00885,4.906709150717703
2022,11,NETHERLANDS,35034.0,716391.9275,20.448476551350115
2022,11,NORWAY,57325.0,195893.04795,3.4172358996947234
2022,11,POLAND,28414.0,220868.1049,7.773214081086788
2022,11,PORTUGAL,31032.0,350714.3129,11.301698662670793
2022,11,ROMANIA,8550.0,95786.1849,11.203062561403508
2022,11,SERBIA,5054.0,30551.51465,6.0450167491096165
2022,11,SLOVAKIA,1068.0,7381.659000000001,6.911665730337079
2022,11,SLOVENIA,1629.0,5201.001200000001,3.192757028852057
2022,11,SPAIN,143113.0,1092039.04835,7.630606921453677
2022,11,SWEDEN,21765.0,170945.2511,7.854135129795543
2022,11,SWITZERLAND,28219.0,356460.5917,12.63193563556469
2022,11,TÜRKIYE,73225.0,1180965.5211,16.12790059542506
2022,11,UNITED KINGDOM,129307.0,2230459.53625,17.24933326308707
2022,12,ALBANIA,3024.0,19383.2919,6.40981875
2022,12,ARMENIA,3294.0,35903.0892,10.899541347905283
2022,12,AUSTRIA,21996.0,178166.1715,8.099935056373885
2022,12,BELGIUM,21540.0,394912.04455,18.333892504642524
2022,12,BOSNIA AND HERZEGOVINA,811.0,7984.453100000001,9.845194944512947
2022,12,BULGARIA,4282.0,43850.7614,10.240719617001401
2022,12,CROATIA,3369.0,18464.0286,5.480566518254675
2022,12,CYPRUS,4545.0,45543.65,10.020605060506051
2022,12,DENMARK,15652.0,171430.5417,10.952628526705853
2022,12,ESTONIA,2551.0,13348.34025,5.23259123872991
2022,12,FINLAND,11511.0,186369.42385,16.19055024324559
2022,12,FRANCE,122084.0,1548338.4336,12.682566377248452
2022,12,GEORGIA,2510.0,40950.45405,16.314921932270916
2022,12,GERMANY,108110.0,1916872.6748,17.73076195356581
2022,12,GREECE,21949.0,130525.578,5.946766504168755
2022,12,HUNGARY,7788.0,72447.5424,9.302457935285055
2022,12,IRELAND,20889.0,213768.38155,10.233538300062234
2022,12,ITALY,83968.0,854267.74225,10.173729780987996
2022,12,LATVIA,4589.0,28764.84975,6.268217422096318
2022,12,LITHUANIA,3705.0,25217.98965,6.806474939271255
2022,12,LUXEMBOURG,5450.0,153342.9726,28.136325247706424
2022,12,MALTA,3579.0,27945.42605,7.8081659821179095
2022,12,MONTENEGRO,867.0,4094.99985,4.72318321799308
2022,12,NETHERLANDS,34764.0,724998.4297,20.854862205154756
2022,12,NORWAY,50971.0,185561.41135,3.640529150889722
2022,12,POLAND,29045.0,236068.256,8.127672783611636
2022,12,PORTUGAL,32140.0,363785.26895,11.318770035780958
2022,12,ROMANIA,8548.0,102548.39035,11.996770045624707
2022,12,SERBIA,5544.0,35616.62605,6.424355348124098
2022,12,SLOVAKIA,998.0,7260.2965,7.27484619238477
2022,12,SLOVENIA,1487.0,5218.327200000001,3.5092987222595835
2022,12,SPAIN,145037.0,1124261.42435,7.751549082992615
2022,12,SWEDEN,20359.0,175290.92185,8.60999665258608
2022,12,SWITZERLAND,31815.0,389283.5749,12.23585022473676
2022,12,TÜRKIYE,71793.0,1156248.15625,16.10530492178903
2022,12,UNITED KINGDOM,133985.0,2350733.3992,17.544750525805128
2023,1,ALBANIA,2879.0,18498.33075,6.425262504341785
2023,1,ARMENIA,3344.0,35730.1728,10.68486028708134
2023,1,AUSTRIA,21777.0,178321.12065,8.188507170409148
2023,1,BELGIUM,20505.0,366972.2253,17.896719107534746
2023,1,BOSNIA AND HERZEGOVINA,779.0,8112.631,10.414160462130937
2023,1,BULGARIA,4444.0,46070.0734,10.366803195319532
2023,1,CROATIA,3241.0,16108.94845,4.970363606911447
2023,1,CYPRUS,4172.0,43107.7407,10.332631999041228
2023,1,DENMARK,15419.0,169975.49485,11.023769041442376
2023,1,ESTONIA,2571.0,13156.9761,5.117454725787631
2023,1,FINLAND,11486.0,175245.6184,15.257323559115445
2023,1,FRANCE,114105.0,1453243.2338,12.736017122825467
2023,1,GEORGIA,2284.0,35157.3579,15.39288874781086
2023,1,GERMANY,103068.0,1861083.14785,18.056847400260022
2023,1,GREECE,20673.0,120729.7978,5.8399747399990325
2023,1,HUNGARY,7213.0,67845.89595,9.40605794399002
2023,1,IRELAND,20665.0,204834.7304,9.912157290104041
2023,1,ITALY,80604.0,818818.15245,10.158530004094091
2023,1,LATVIA,4348.0,27629.46185,6.354522044618215
2023,1,LITHUANIA,3795.0,25930.5559,6.832821054018445
2023,1,LUXEMBOURG,4858.0,127278.8001,26.199835343762864
2023,1,MALTA,3352.0,27694.49455,8.26208071300716
2023,1,MONTENEGRO,842.0,4178.8971,4.963060688836105
2023,1,NETHERLANDS,34104.0,718001.87165,21.05330376642036
2023,1,NORWAY,51523.0,180003.6668,3.4936565572656875
2023,1,POLAND,28465.0,231581.4431,8.13565582645354
2023,1,PORTUGAL,31143.0,358801.96515,11.521111169444177
2023,1,ROMANIA,8478.0,103308.13425,12.185436924982307
2023,1,SERBIA,5352.0,33659.76745,6.289194217115097
2023,1,SLOVAKIA,957.0,6894.6801000000005,7.204472413793104
2023,1,SLOVENIA,1451.0,5099.97485,3.5148000344589936
2023,1,SPAIN,137376.0,1064361.4982,7.747798001106452
2023,1,SWEDEN,19888.0,169259.1676,8.510617839903459
2023,1,SWITZERLAND,30965.0,383834.2546,12.395745344744066
2023,1,TÜRKIYE,74299.0,1201990.8378,16.17775256463748
2023,1,UNITED KINGDOM,129840.0,2312903.952,17.81349316081331
2023,2,ALBANIA,2463.0,15561.0693,6.317933130328867
2023,2,ARMENIA,2724.0,28850.081400000003,10.591072466960354
2023,2,AUSTRIA,20590.0,163179.9327,7.925203142302089
2023,2,BELGIUM,19876.0,353570.1811,17.78879961259811
2023,2,BOSNIA AND HERZEGOVINA,674.0,6884.26315,10.21404028189911
2023,2,BULGARIA,3980.0,39638.82865,9.95950468592965
2023,2,CROATIA,2895.0,14569.75985,5.032732245250432
2023,2,CYPRUS,3943.0,42522.18535,10.784221493786458
2023,2,DENMARK,15071.0,156888.35265,10.409949747860129
2023,2,ESTONIA,2402.0,12265.13665,5.10621842214821
2023,2,FINLAND,10542.0,160508.43995,15.225615627964332
2023,2,FRANCE,112183.0,1357747.1316,12.102966863071945
2023,2,GEORGIA,2045.0,30048.21335,14.693502860635698
2023,2,GERMANY,99164.0,1714023.76835,17.28473809396555
2023,2,GREECE,18899.0,107936.75135,5.711241406952749
2023,2,HUNGARY,6559.0,60965.28925,9.294906121359963
2023,2,IRELAND,19110.0,182129.10325,9.530565319204603
2023,2,ITALY,75231.0,753543.4529,10.016395540402229
2023,2,LATVIA,3783.0,24252.1364,6.410821147237642
2023,2,LITHUANIA,3536.0,24028.99645,6.795530670248868
2023,2,LUXEMBOURG,4900.0,133687.5901,27.283181653061224
2023,2,MALTA,3196.0,25298.79385,7.915767787859824
2023,2,MONTENEGRO,761.0,3735.33615,4.908457490144547
2023,2,NETHERLANDS,32616.0,666509.26095,20.435039886865344
2023,2,NORWAY,47480.0,168640.54295,3.5518227243049707
2023,2,POLAND,26412.0,211488.35845,8.00728299447221
2023,2,PORTUGAL,29590.0,330785.22585,11.178953222372423
2023,2,ROMANIA,7877.0,90395.65755,11.475899143074775
2023,2,SERBIA,4777.0,29570.3733,6.190155599748796
2023,2,SLOVAKIA,989.0,6959.837500000001,7.037247219413549
2023,2,SLOVENIA,1498.0,5013.5383,3.34682129506008
2023,2,SPAIN,131371.0,994918.9593,7.573353017789314
2023,2,SWEDEN,19248.0,158374.1756,8.228084767248545
2023,2,SWITZERLAND,29777.0,354366.4442,11.900676501998188
2023,2,TÜRKIYE,68745.0,1138500.0026,16.56120448905375
2023,2,UNITED KINGDOM,124768.0,2160982.82325,17.32000852181649
2023,3,ALBANIA,3028.0,18147.4776,5.993222457067371
2023,3,ARMENIA,3189.0,33799.38345,10.5987404985889
2023,3,AUSTRIA,24193.0,194489.5891,8.03908523539867
2023,3,BELGIUM,22976.0,401812.88825,17.48837431450209
2023,3,BOSNIA AND HERZEGOVINA,896.0,8177.2767,9.126424888392858
2023,3,BULGARIA,4636.0,46195.49425,9.964515584555652
2023,3,CROATIA,3508.0,20969.4983,5.977622092360319
2023,3,CYPRUS,4921.0,55673.16165,11.31338379394432
2023,3,DENMARK,18089.0,188723.38635,10.433046953949914
2023,3,ESTONIA,2892.0,15355.4002,5.309612793914246
2023,3,FINLAND,11809.0,175721.0777,14.880267397747481
2023,3,FRANCE,121410.0,1493873.8738,12.304372570628448
2023,3,GEORGIA,2408.0,36672.0253,15.22924638704319
2023,3,GERMANY,116896.0,2002771.3957,17.132933510984124
2023,3,GREECE,23007.0,139700.79295,6.072099489285869
2023,3,HUNGARY,8033.0,72676.09615,9.047192350304991
2023,3,IRELAND,22903.0,234171.5188,10.224491062306248
2023,3,ITALY,88112.0,909986.91085,10.327616111880333
2023,3,LATVIA,4580.0,29304.1622,6.398288689956332
2023,3,LITHUANIA,4090.0,27927.2051,6.828167506112469
2023,3,LUXEMBOURG,5757.0,152097.47975,26.41957265068612
2023,3,MALTA,3972.0,31918.70145,8.035926850453173
2023,3,MONTENEGRO,896.0,4753.917100000001,5.305711049107144
2023,3,NETHERLANDS,38827.0,766701.2576,19.746600499652303
2023,3,NORWAY,57625.0,205221.383,3.561325518438178
2023,3,POLAND,31019.0,261849.1761,8.441573748347787
2023,3,PORTUGAL,34971.0,390776.41435,11.174299114980984
2023,3,ROMANIA,8995.0,104714.2486,11.64138394663702
2023,3,SERBIA,5531.0,33761.7663,6.104098047369373
2023,3,SLOVAKIA,1225.0,8705.37025,7.106424693877551
2023,3,SLOVENIA,1815.0,6417.72115,3.535934517906336
2023,3,SPAIN,155854.0,1204218.3503,7.726579685474868
2023,3,SWEDEN,23153.0,184494.22745,7.968480432341382
2023,3,SWITZERLAND,33823.0,404369.38775,11.955455984093664
2023,3,TÜRKIYE,75792.0,1265389.38595,16.69555343505911
2023,3,UNITED KINGDOM,144399.0,2496524.50985,17.28907062964425
2023,4,ALBANIA,3616.0,23235.7104,6.4258048672566375
2023,4,ARMENIA,3423.0,36762.3616,10.739807654104586
2023,4,AUSTRIA,24731.0,209850.3039,8.485314136104485
2023,4,BELGIUM,24849.0,413198.0201,16.628356074691137
2023,4,BOSNIA AND HERZEGOVINA,988.0,10354.0561,10.47981386639676
2023,4,BULGARIA,4846.0,50053.6162,10.32885187783739
2023,4,CROATIA,3907.0,39684.5298,10.157289429229587
2023,4,CYPRUS,7233.0,87704.28625,12.125575314530623
2023,4,DENMARK,18792.0,210503.82635,11.20177875425713
2023,4,ESTONIA,2696.0,14733.77515,5.465050129821958
2023,4,FINLAND,11213.0,162704.48435,14.510343739409615
2023,4,FRANCE,137175.0,1599477.0747,11.660120828868234
2023,4,GEORGIA,2456.0,34068.49145,13.871535606677526
2023,4,GERMANY,131567.0,2191623.89535,16.65785413781571
2023,4,GREECE,34910.0,270144.02925,7.738299319679176
2023,4,HUNGARY,8708.0,78525.92625,9.017676418236105
2023,4,IRELAND,25248.0,264044.0427,10.458018167775665
2023,4,ITALY,102334.0,1095322.8736,10.703411120448727
2023,4,LATVIA,5019.0,32304.36545,6.436414714086472
2023,4,LITHUANIA,4422.0,32464.91055,7.341680359565808
2023,4,LUXEMBOURG,6076.0,142326.4032,23.42435865701119
2023,4,MALTA,5247.0,41642.691,7.9364762721555175
2023,4,MONTENEGRO,1021.0,6960.4368,6.817274045053869
2023,4,NETHERLANDS,41496.0,823635.09735,19.848541964285715
2023,4,NORWAY,54161.0,202799.08845,3.7443748906039405
2023,4,POLAND,34352.0,307855.8098,8.961801636003726
2023,4,PORTUGAL,40043.0,447444.36805,11.174097046924556
2023,4,ROMANIA,9572.0,116283.38865,12.148285483702464
2023,4,SERBIA,6117.0,39470.42925,6.452579573320255
2023,4,SLOVAKIA,1279.0,9863.98875,7.712266419077404
2023,4,SLOVENIA,1779.0,7166.18685,4.028210708263069
2023,4,SPAIN,178604.0,1405576.6322,7.869793689950954
2023,4,SWEDEN,22560.0,189068.27275,8.380685848847518
2023,4,SWITZERLAND,34075.0,424398.7574,12.454842476889215
2023,4,TÜRKIYE,85895.0,1394461.7591,16.234492800512253
2023,4,UNITED KINGDOM,155637.0,2664165.2973,17.117814512615897
2023,5,ALBANIA,4034.0,25894.08045,6.418958961328706
2023,5,ARMENIA,3651.0,41141.23965,11.268485250616271
2023,5,AUSTRIA,27500.0,227422.1011,8.269894585454546
2023,5,BELGIUM,26928.0,428360.58575,15.907627218879977
2023,5,BOSNIA AND HERZEGOVINA,1124.0,11300.81125,10.05410253558719
2023,5,BULGARIA,5112.0,55508.8256,10.858533959311423
2023,5,CROATIA,3966.0,59551.24975,15.015443709026728
2023,5,CYPRUS,8213.0,96404.055,11.737983075611835
2023,5,DENMARK,20635.0,226857.68965,10.993830368306275
2023,5,ESTONIA,3242.0,17480.336600000002,5.391837322640346
2023,5,FINLAND,12402.0,175720.22,14.168700209643607
2023,5,FRANCE,153673.0,1739477.46845,11.31934346599598
2023,5,GEORGIA,2498.0,35669.55895,14.279246977582066
2023,5,GERMANY,145075.0,2326733.96755,16.038145562984663
2023,5,GREECE,51380.0,469420.9982,9.136259209809264
2023,5,HUNGARY,9344.0,86317.1566,9.23770939640411
2023,5,IRELAND,27852.0,299307.74585,10.7463645644837
2023,5,ITALY,111837.0,1215562.4471,10.869054490910878
2023,5,LATVIA,5734.0,37269.6441,6.499763533310079
2023,5,LITHUANIA,5089.0,36659.0871,7.203593456474749
2023,5,LUXEMBOURG,6473.0,143999.25785,22.24613901591225
2023,5,MALTA,5657.0,44658.46,7.894371575039774
2023,5,MONTENEGRO,1254.0,10536.9069,8.402637081339712
2023,5,NETHERLANDS,45204.0,875201.19055,19.361144822360853
2023,5,NORWAY,60039.0,225696.88685,3.759171319475674
2023,5,POLAND,38047.0,303996.19995,7.9900176084842425
2023,5,PORTUGAL,42444.0,473365.24645,11.152701122655735
2023,5,ROMANIA,10213.0,119088.7711,11.660508283560167
2023,5,SERBIA,6963.0,45193.371,6.490502800517018
2023,5,SLOVAKIA,1508.0,10711.30255,7.102985775862069
2023,5,SLOVENIA,2151.0,8303.37695,3.860240330079033
2023,5,SPAIN,190236.0,1541673.70255,8.104006090067076
2023,5,SWEDEN,25342.0,206780.187,8.159584365874833
2023,5,SWITZERLAND,36281.0,438069.13345,12.074340107769908
2023,5,TÜRKIYE,97984.0,1595832.53005,16.28666445593158
2023,5,UNITED KINGDOM,172866.0,2953474.53685,17.085340881665566
2023,6,ALBANIA,4660.0,30565.04375,6.559022263948498
2023,6,ARMENIA,4012.0,44456.6619,11.080922706879361
2023,6,AUSTRIA,28146.0,237222.94615,8.42830050984154
2023,6,BELGIUM,26973.0,422549.8259,15.665659211062914
2023,6,BOSNIA AND HERZEGOVINA,1288.0,14528.10685,11.279586063664595
2023,6,BULGARIA,5261.0,76068.17355,14.458881115757462
2023,6,CROATIA,4003.0,82456.6849,20.598722183362476
2023,6,CYPRUS,8797.0,101382.7414,11.524694941457314
2023,6,DENMARK,20672.0,234770.0458,11.356910110294118
2023,6,ESTONIA,3137.0,17160.0547,5.470211890341091
2023,6,FINLAND,12145.0,172560.07315,14.208322202552491
2023,6,FRANCE,159495.0,1815086.7028,11.380210682466535
2023,6,GEORGIA,3014.0,45491.4873,15.093393264764433
2023,6,GERMANY,149255.0,2390268.30785,16.01466153797193
2023,6,GREECE,68028.0,625137.9525,9.189421304462869
2023,6,HUNGARY,9823.0,94067.69425,9.576269393260715
2023,6,IRELAND,27907.0,307906.0001,11.033289142509048
2023,6,ITALY,117037.0,1310844.63745,11.20025835804062
2023,6,LATVIA,5729.0,38006.9535,6.634133967533602
2023,6,LITHUANIA,5073.0,35785.15825,7.054042627636507
2023,6,LUXEMBOURG,6756.0,142948.29045,21.158716762877443
2023,6,MALTA,5697.0,43588.768,7.651179217131823
2023,6,MONTENEGRO,1463.0,15985.79335,10.926721360218728
2023,6,NETHERLANDS,44711.0,860209.31155,19.23932167811053
2023,6,NORWAY,62039.0,245365.17495,3.9550149897645026
2023,6,POLAND,41251.0,339979.44975,8.241726255121089
2023,6,PORTUGAL,44039.0,493431.1326,11.204412738708871
2023,6,ROMANIA,10683.0,127178.066,11.904714593279042
2023,6,SERBIA,7781.0,53160.00155,6.832026930985735
2023,6,SLOVAKIA,2255.0,18642.4983,8.267183281596452
2023,6,SLOVENIA,2207.0,8691.47705,3.9381409379247847
2023,6,SPAIN,193843.0,1594579.36125,8.22613847933637
2023,6,SWEDEN,24915.0,214653.4229,8.615429375877985
2023,6,SWITZERLAND,36505.0,438934.9766,12.023968678263252
2023,6,TÜRKIYE,107282.0,1758402.99855,16.390475555545198
2023,6,UNITED KINGDOM,175884.0,3024488.50625,17.19592746497692
2023,7,ALBANIA,5602.0,37181.22225,6.63713356836844
2023,7,ARMENIA,4511.0,50405.39595,11.17388515850144
2023,7,AUSTRIA,29249.0,253006.2889,8.650083384047319
2023,7,BELGIUM,28532.0,454422.6067,15.926770177344736
2023,7,BOSNIA AND HERZEGOVINA,1622.0,19738.160600000003,12.169026263871766
2023,7,BULGARIA,5617.0,91386.4888,16.269625921310308
2023,7,CROATIA,4109.0,107127.3421,26.071390143587244
2023,7,CYPRUS,9784.0,111521.9019,11.398395533524122
2023,7,DENMARK,20884.0,257834.6034,12.34603540509481
