YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2016,8,SPAIN,LE,1696280.857,83595,False
2016,8,SWEDEN,ES,275748.722,23205,False
2016,8,SWITZERLAND,LS,494830.555,22636,False
2016,8,TÜRKIYE,LT,1372893.969,64021,False
2016,8,UNITED KINGDOM,EG,3406213.11,117379,True
2016,9,ALBANIA,LA,11251.445,1072,False
2016,9,ARMENIA,UD,18309.443,919,False
2016,9,AUSTRIA,LO,228924.545,15410,False
2016,9,BELGIUM,EB,348636.546,15143,False
2016,9,BOSNIA AND HERZEGOVINA,LQ,9933.672,727,False
2016,9,BULGARIA,LB,90492.437,5220,False
2016,9,CANARY ISLANDS,GC,262853.65,13729,False
2016,9,CROATIA,LD,63020.347,6211,False
2016,9,CYPRUS,LC,106232.738,3990,False
2016,9,CZECHIA,LK,116164.734,8139,False
2016,9,DENMARK,EK,258107.935,17378,True
2016,9,FINLAND,EF,182870.925,10284,False
2016,9,FRANCE,LF,1821126.945,89495,False
2016,9,GEORGIA,UG,30441.186,1574,False
2016,9,GERMANY,ED,2650132.035,106921,False
2016,9,GREECE,LG,490911.593,29990,False
2016,9,HUNGARY,LH,71335.909,4821,False
2016,9,ICELAND,BI,55817.784,2288,False
2016,9,IRELAND,EI,254426.01,12319,False
2016,9,ITALY,LI,1254383.365,73857,False
2016,9,KOSOVO,BK,8973.356,682,False
2016,9,LATVIA,EV,32594.767,3058,False
2016,9,LITHUANIA,EY,29157.75,2549,False
2016,9,LUXEMBOURG,EL,120028.864,2983,False
2016,9,MALTA,LM,38877.289,2182,False
2016,9,"MOLDOVA, REPUBLIC OF",LU,15046.162,1109,False
2016,9,MONACO,LN,32.665,49,False
2016,9,MONTENEGRO,LY,17906.297,1372,False
2016,9,NETHERLANDS,EH,952417.221,27617,False
2016,9,NORTH MACEDONIA,LW,9462.187,766,False
2016,9,NORWAY,EN,259318.614,35246,True
2016,9,POLAND,EP,227040.218,17546,False
2016,9,PORTUGAL,LP,382766.911,18696,True
2016,9,ROMANIA,LR,108868.993,8101,False
2016,9,SERBIA,LY,35102.166,3141,False
2016,9,SLOVAKIA,LZ,17486.981,1619,False
2016,9,SLOVENIA,LJ,10370.99,1540,False
2016,9,SPAIN,LE,1542374.597,76479,False
2016,9,SWEDEN,ES,279070.56,26517,False
2016,9,SWITZERLAND,LS,473688.664,22407,False
2016,9,TÜRKIYE,LT,1300449.746,60765,False
2016,9,UNITED KINGDOM,EG,3238162.083,114376,True
2016,10,ALBANIA,LA,9865.575,1011,False
2016,10,ARMENIA,UD,18338.775,916,False
2016,10,AUSTRIA,LO,215461.438,14587,False
2016,10,BELGIUM,EB,339721.697,14405,False
