YEAR,MONTH_NUM,STATE_NAME,TOTAL_FLIGHTS,TOTAL_CO2_EMISSIONS
2019,4,CANARY ISLANDS,,299940.721
2019,4,CROATIA,3829.0,48856.58
2019,4,CYPRUS,6536.0,82772.984
2019,4,CZECH REPUBLIC,12769.0,
2019,4,CZECHIA,,102343.033
2019,4,DENMARK,21463.0,244553.276
2019,4,ESTONIA,3725.0,17328.218
2019,4,FINLAND,15962.0,215423.514
2019,4,FRANCE,161944.0,1880074.202
2019,4,GEORGIA,3232.0,40488.346
2019,4,GERMANY,177458.0,2579118.639
2019,4,GREECE,33502.0,265522.424
2019,4,HUNGARY,9989.0,89338.448
2019,4,ICELAND,,34026.999
2019,4,IRELAND,25163.0,272100.418
2019,4,ISRAEL,13821.0,
2019,4,ITALY,103566.0,1240918.024
2019,4,KOSOVO,,10600.583
2019,4,LATVIA,7380.0,41129.619
2019,4,LIECHTENSTEIN,,0.5830000000000001
2019,4,LITHUANIA,5242.0,33634.537
2019,4,LUXEMBOURG,6559.0,144072.429
2019,4,MALTA,4986.0,45542.211
2019,4,MOLDOVA,2073.0,
2019,4,"MOLDOVA, REPUBLIC OF",,14638.443
2019,4,MONACO,,23.762
2019,4,MONTENEGRO,1116.0,8579.318000000001
2019,4,MOROCCO,17261.0,
2019,4,NETHERLANDS,47384.0,942079.587
2019,4,NORTH MACEDONIA,,11694.82
2019,4,NORWAY,56280.0,239328.664
2019,4,POLAND,35464.0,248416.108
2019,4,PORTUGAL,38227.0,432007.795
2019,4,REPUBLIC OF NORTH MACEDONIA,1561.0,
2019,4,ROMANIA,10571.0,119852.8
2019,4,SERBIA,5519.0,33600.775
2019,4,SLOVAKIA,1656.0,12227.357
2019,4,SLOVENIA,2909.0,10217.601
2019,4,SPAIN,178354.0,1533634.245
2019,4,SWEDEN,29142.0,257046.189
2019,4,SWITZERLAND,38073.0,478092.438
2019,4,TÜRKIYE,80955.0,1241143.291
2019,4,UKRAINE,8695.0,
2019,4,UNITED KINGDOM,175797.0,3072182.577
2019,5,ALBANIA,2399.0,13342.071
2019,5,ARMENIA,1800.0,19223.614
2019,5,AUSTRIA,31129.0,279786.792
2019,5,BELGIUM,30231.0,414610.25
2019,5,BOSNIA AND HERZEGOVINA,1001.0,7971.75
2019,5,BULGARIA,5298.0,62505.992
2019,5,CANARY ISLANDS,,244837.124
2019,5,CROATIA,4262.0,72248.438
2019,5,CYPRUS,7880.0,107420.038
2019,5,CZECH REPUBLIC,14259.0,
2019,5,CZECHIA,,123164.554
2019,5,DENMARK,23487.0,263719.259
2019,5,ESTONIA,4067.0,18627.841
2019,5,FINLAND,17183.0,230426.612
2019,5,FRANCE,168928.0,1935593.442
2019,5,GEORGIA,3395.0,43463.506
2019,5,GERMANY,192293.0,2712589.64
2019,5,GREECE,49249.0,463810.949
2019,5,HUNGARY,10714.0,96450.476
2019,5,ICELAND,,43833.439
2019,5,IRELAND,27745.0,307477.523
2019,5,ISRAEL,13426.0,
2019,5,ITALY,110738.0,1341888.735
2019,5,KOSOVO,,10412.472
2019,5,LATVIA,8034.0,46377.084
2019,5,LITHUANIA,5873.0,37230.254
2019,5,LUXEMBOURG,6916.0,150164.552
2019,5,MALTA,5394.0,48384.237
2019,5,MOLDOVA,2524.0,
2019,5,"MOLDOVA, REPUBLIC OF",,17440.258
2019,5,MONACO,,37.387
2019,5,MONTENEGRO,1362.0,14167.348
2019,5,MOROCCO,14393.0,
2019,5,NETHERLANDS,50800.0,994175.51
2019,5,NORTH MACEDONIA,,12496.879
2019,5,NORWAY,63743.0,261809.342
2019,5,POLAND,39130.0,281020.655
2019,5,PORTUGAL,40500.0,461937.474
2019,5,REPUBLIC OF NORTH MACEDONIA,1651.0,
2019,5,ROMANIA,11272.0,128054.079
2019,5,SERBIA,5959.0,35693.126000000004
2019,5,SLOVAKIA,1882.0,14005.299
2019,5,SLOVENIA,3129.0,11958.508
2019,5,SPAIN,191356.0,1688726.916
2019,5,SWEDEN,31951.0,277975.321
2019,5,SWITZERLAND,39513.0,489782.907
2019,5,TÜRKIYE,91239.0,1459615.854
2019,5,UKRAINE,9981.0,
2019,5,UNITED KINGDOM,192962.0,3294115.882
2019,6,ALBANIA,2614.0,15562.883000000002
2019,6,ARMENIA,2194.0,22782.595
2019,6,AUSTRIA,33214.0,283119.529
2019,6,BELGIUM,30214.0,422406.28
2019,6,BOSNIA AND HERZEGOVINA,1284.0,13019.859
2019,6,BULGARIA,5371.0,102021.205
2019,6,CANARY ISLANDS,,249428.128
2019,6,CROATIA,4154.0,98922.383
2019,6,CYPRUS,8660.0,118347.357
2019,6,CZECH REPUBLIC,16617.0,
2019,6,CZECHIA,,152952.679
2019,6,DENMARK,23890.0,286724.47000000003
2019,6,ESTONIA,4252.0,19459.92
2019,6,FINLAND,16638.0,223145.896
2019,6,FRANCE,177588.0,2021080.243
2019,6,GEORGIA,3728.0,51727.693
2019,6,GERMANY,189919.0,2758337.955
2019,6,GREECE,63474.0,601481.152
2019,6,HUNGARY,10950.0,103442.747
2019,6,ICELAND,,59718.942
2019,6,IRELAND,28343.0,324625.112
2019,6,ISRAEL,14746.0,
2019,6,ITALY,115142.0,1458744.218
2019,6,KOSOVO,,11868.397
2019,6,LATVIA,8064.0,47213.502
2019,6,LITHUANIA,5627.0,35000.423
2019,6,LUXEMBOURG,6823.0,145924.305
2019,6,MALTA,5550.0,50555.076
2019,6,MOLDOVA,2795.0,
2019,6,"MOLDOVA, REPUBLIC OF",,20103.807
2019,6,MONACO,,61.603
2019,6,MONTENEGRO,1498.0,23414.72
2019,6,MOROCCO,16842.0,
2019,6,NETHERLANDS,49121.0,967957.897
2019,6,NORTH MACEDONIA,,14420.293
2019,6,NORWAY,62620.0,282944.446
2019,6,POLAND,40905.0,312126.196
2019,6,PORTUGAL,41462.0,495563.022
2019,6,REPUBLIC OF NORTH MACEDONIA,1804.0,
2019,6,ROMANIA,11592.0,138493.023
2019,6,SERBIA,6764.0,42439.635
2019,6,SLOVAKIA,2385.0,21771.726
2019,6,SLOVENIA,3235.0,12651.816
2019,6,SPAIN,202193.0,1804738.633
2019,6,SWEDEN,30920.0,295049.919
2019,6,SWITZERLAND,39754.0,505408.12
2019,6,TÜRKIYE,101201.0,1616382.533
2019,6,UKRAINE,10463.0,
2019,6,UNITED KINGDOM,193244.0,3371187.178
2019,7,ALBANIA,3113.0,19237.772
2019,7,ARMENIA,2841.0,28885.97
2019,7,AUSTRIA,34099.0,294988.078
2019,7,BELGIUM,32322.0,452012.4
2019,7,BOSNIA AND HERZEGOVINA,1640.0,18874.854
2019,7,BULGARIA,5674.0,117979.835
2019,7,CANARY ISLANDS,,268091.824
2019,7,CROATIA,4416.0,119632.702
2019,7,CYPRUS,9122.0,124881.598
2019,7,CZECH REPUBLIC,17260.0,
2019,7,CZECHIA,,163325.684
2019,7,DENMARK,23324.0,307812.619
2019,7,ESTONIA,4161.0,19350.764000000003
2019,7,FINLAND,16380.0,230758.866
2019,7,FRANCE,185733.0,2185029.517
2019,7,GEORGIA,3516.0,48789.339
2019,7,GERMANY,195816.0,2872928.631
2019,7,GREECE,73484.0,686736.531
2019,7,HUNGARY,11574.0,108817.679
2019,7,ICELAND,,64346.834
2019,7,IRELAND,29331.0,345404.628
2019,7,ISRAEL,17353.0,
2019,7,ITALY,121828.0,1567594.215
2019,7,KOSOVO,,16401.049
2019,7,LATVIA,8498.0,48568.859
2019,7,LITHUANIA,5696.0,34438.231
2019,7,LUXEMBOURG,6816.0,147343.33000000002
2019,7,MALTA,5879.0,53371.747
2019,7,MOLDOVA,2907.0,
2019,7,"MOLDOVA, REPUBLIC OF",,20813.258
2019,7,MONACO,,51.802
2019,7,MONTENEGRO,1647.0,27062.222
2019,7,MOROCCO,18555.0,
2019,7,NETHERLANDS,50701.0,1019366.127
2019,7,NORTH MACEDONIA,,15875.044
2019,7,NORWAY,60571.0,299670.381
2019,7,POLAND,42655.0,328619.465
2019,7,PORTUGAL,44908.0,544224.672
2019,7,REPUBLIC OF NORTH MACEDONIA,1947.0,
2019,7,ROMANIA,12393.0,147861.495
2019,7,SERBIA,7756.0,49260.056
2019,7,SLOVAKIA,2647.0,26723.077
2019,7,SLOVENIA,3413.0,12876.925
2019,7,SPAIN,215884.0,1945326.577
2019,7,SWEDEN,28274.0,290904.419
2019,7,SWITZERLAND,41358.0,538260.675
2019,7,TÜRKIYE,107791.0,1753215.408
2019,7,UKRAINE,11107.0,
2019,7,UNITED KINGDOM,200625.0,3545285.846
2019,8,ALBANIA,3156.0,19970.8
2019,8,ARMENIA,2982.0,30294.759
2019,8,AUSTRIA,33382.0,289426.64
2019,8,BELGIUM,31276.0,440190.998
2019,8,BOSNIA AND HERZEGOVINA,1655.0,19986.01
2019,8,BULGARIA,5589.0,118270.871
2019,8,CANARY ISLANDS,,273198.141
2019,8,CROATIA,4424.0,116131.162
2019,8,CYPRUS,9239.0,124436.473
2019,8,CZECH REPUBLIC,17272.0,
2019,8,CZECHIA,,164450.231
2019,8,DENMARK,23853.0,297659.369
2019,8,ESTONIA,4260.0,19049.257
2019,8,FINLAND,16915.0,230505.847
2019,8,FRANCE,172143.0,2168108.396
2019,8,GEORGIA,3492.0,47606.405
2019,8,GERMANY,190598.0,2839860.694
2019,8,GREECE,74090.0,694691.772
2019,8,HUNGARY,11617.0,108190.855
2019,8,ICELAND,,61948.066
2019,8,IRELAND,29138.0,343275.431
2019,8,ISRAEL,18189.0,
2019,8,ITALY,117164.0,1557787.412
2019,8,KOSOVO,,16765.146
2019,8,LATVIA,8477.0,48471.068
2019,8,LITHUANIA,5774.0,35114.954
2019,8,LUXEMBOURG,6322.0,149755.014
2019,8,MALTA,5897.0,52948.027
2019,8,MOLDOVA,2981.0,
2019,8,"MOLDOVA, REPUBLIC OF",,21570.53
2019,8,MONACO,,53.838
2019,8,MONTENEGRO,1639.0,27289.229
2019,8,MOROCCO,18791.0,
2019,8,NETHERLANDS,50665.0,1025059.673
2019,8,NORTH MACEDONIA,,16974.782
2019,8,NORWAY,63823.0,285537.72000000003
2019,8,POLAND,42604.0,329873.852
2019,8,PORTUGAL,44809.0,540846.288
2019,8,REPUBLIC OF NORTH MACEDONIA,1982.0,
2019,8,ROMANIA,12271.0,149883.509
2019,8,SERBIA,7721.0,50279.408
2019,8,SLOVAKIA,2610.0,26346.058
2019,8,SLOVENIA,3373.0,13150.824
2019,8,SPAIN,211551.0,1927772.077
2019,8,SWEDEN,29917.0,283074.177
2019,8,SWITZERLAND,39942.0,530219.846
2019,8,TÜRKIYE,109973.0,1789426.823
2019,8,UKRAINE,10987.0,
2019,8,UNITED KINGDOM,198827.0,3530817.474
2019,9,ALBANIA,2732.0,16560.084000000003
2019,9,ARMENIA,2617.0,25949.932
2019,9,AUSTRIA,32684.0,276152.018
2019,9,BELGIUM,30733.0,425195.626
2019,9,BOSNIA AND HERZEGOVINA,1167.0,10839.421
2019,9,BULGARIA,5407.0,89273.43400000001
2019,9,CANARY ISLANDS,,253833.613
2019,9,CROATIA,4244.0,92826.061
2019,9,CYPRUS,8703.0,118117.024
2019,9,CZECH REPUBLIC,16941.0,
2019,9,CZECHIA,,155922.923
2019,9,DENMARK,23835.0,272725.547
2019,9,ESTONIA,4162.0,19349.846
2019,9,FINLAND,17182.0,223163.369
2019,9,FRANCE,172333.0,1978809.519
2019,9,GEORGIA,2990.0,43017.034
2019,9,GERMANY,196393.0,2790355.957
2019,9,GREECE,62217.0,600210.218
2019,9,HUNGARY,11229.0,103818.764
2019,9,ICELAND,,50244.342
2019,9,IRELAND,28059.0,325301.81
2019,9,ISRAEL,16028.0,
2019,9,ITALY,113633.0,1452932.89
2019,9,KOSOVO,,11108.09
2019,9,LATVIA,8008.0,45369.635
2019,9,LIECHTENSTEIN,,0.671
2019,9,LITHUANIA,5712.0,36035.249
2019,9,LUXEMBOURG,6877.0,145660.029
2019,9,MALTA,5656.0,51079.903
2019,9,MOLDOVA,2648.0,
2019,9,"MOLDOVA, REPUBLIC OF",,18500.563
2019,9,MONACO,,46.326
2019,9,MONTENEGRO,1497.0,22673.927
2019,9,MOROCCO,16885.0,
2019,9,NETHERLANDS,50105.0,989153.631
2019,9,NORTH MACEDONIA,,14449.313
2019,9,NORWAY,65744.0,273752.943
2019,9,POLAND,41334.0,318390.062
2019,9,PORTUGAL,41991.0,512383.894
2019,9,REPUBLIC OF NORTH MACEDONIA,1815.0,
2019,9,ROMANIA,11625.0,137226.333
2019,9,SERBIA,6938.0,45166.846
2019,9,SLOVAKIA,2357.0,22477.358
2019,9,SLOVENIA,2901.0,11339.189
2019,9,SPAIN,199320.0,1813359.507
2019,9,SWEDEN,32581.0,278314.968
2019,9,SWITZERLAND,39508.0,498352.297
2019,9,TÜRKIYE,100861.0,1634043.702
2019,9,UKRAINE,11456.0,
2019,9,UNITED KINGDOM,191101.0,3304289.9
2019,10,ALBANIA,2352.0,13197.194
2019,10,ARMENIA,2415.0,25696.51
2019,10,AUSTRIA,31641.0,268457.727
2019,10,BELGIUM,30125.0,431240.148
2019,10,BOSNIA AND HERZEGOVINA,1054.0,8605.246000000001
2019,10,BULGARIA,5178.0,50355.113
2019,10,CANARY ISLANDS,,289857.782
2019,10,CROATIA,4062.0,64746.661
2019,10,CYPRUS,8237.0,108508.438
2019,10,CZECH REPUBLIC,14650.0,
2019,10,CZECHIA,,129710.307
2019,10,DENMARK,23823.0,269968.958
2019,10,ESTONIA,4148.0,20267.09
2019,10,FINLAND,16974.0,227528.812
2019,10,FRANCE,163855.0,1913288.696
2019,10,GEORGIA,2701.0,37637.038
2019,10,GERMANY,195617.0,2830029.939
2019,10,GREECE,45089.0,409149.228
2019,10,HUNGARY,10912.0,100680.26
2019,10,ICELAND,,40590.274
2019,10,IRELAND,26613.0,297167.015
2019,10,ISRAEL,15663.0,
2019,10,ITALY,105728.0,1326741.478
2019,10,KOSOVO,,9575.917
2019,10,LATVIA,7853.0,44444.554
2019,10,LITHUANIA,5910.0,38676.592
2019,10,LUXEMBOURG,6924.0,152652.41
2019,10,MALTA,5474.0,50314.517
2019,10,MOLDOVA,2169.0,
2019,10,"MOLDOVA, REPUBLIC OF",,14439.962
2019,10,MONACO,,27.838
2019,10,MONTENEGRO,1221.0,11173.995
2019,10,MOROCCO,16750.0,
2019,10,NETHERLANDS,50365.0,977842.079
2019,10,NORTH MACEDONIA,,12401.119
2019,10,NORWAY,66893.0,271243.002
2019,10,POLAND,38595.0,280349.801
2019,10,PORTUGAL,39424.0,477040.002
2019,10,REPUBLIC OF NORTH MACEDONIA,1590.0,
2019,10,ROMANIA,11080.0,125156.13
2019,10,SERBIA,6199.0,40224.609
2019,10,SLOVAKIA,1738.0,13009.699
2019,10,SLOVENIA,2005.0,7046.124000000001
2019,10,SPAIN,188773.0,1690853.537
2019,10,SWEDEN,32056.0,271983.64
2019,10,SWITZERLAND,38772.0,501234.093
2019,10,TÜRKIYE,97043.0,1549744.39
2019,10,UKRAINE,10201.0,
2019,10,UNITED KINGDOM,185937.0,3228652.304
2019,11,ALBANIA,2112.0,11907.78
2019,11,ARMENIA,1997.0,19822.488
2019,11,AUSTRIA,27447.0,227721.092
2019,11,BELGIUM,26142.0,405099.159
2019,11,BOSNIA AND HERZEGOVINA,837.0,6510.419
2019,11,BULGARIA,4544.0,40769.039
2019,11,CANARY ISLANDS,,309423.191
2019,11,CROATIA,3359.0,20836.664
2019,11,CYPRUS,5171.0,63409.408
2019,11,CZECH REPUBLIC,11997.0,
2019,11,CZECHIA,,95386.68
2019,11,DENMARK,20461.0,221736.095
2019,11,ESTONIA,3347.0,15657.461
2019,11,FINLAND,15221.0,208037.852
2019,11,FRANCE,134599.0,1634112.396
2019,11,GEORGIA,2306.0,31479.219
2019,11,GERMANY,158937.0,2364377.81
2019,11,GREECE,22664.0,155125.526
2019,11,HUNGARY,9677.0,85275.816
2019,11,ICELAND,,30337.628
2019,11,IRELAND,21319.0,219894.273
2019,11,ISRAEL,12417.0,
2019,11,ITALY,89758.0,1048278.636
2019,11,KOSOVO,,8045.79
2019,11,LATVIA,6389.0,35285.72
2019,11,LITHUANIA,4932.0,30830.834
2019,11,LUXEMBOURG,6304.0,170133.85
2019,11,MALTA,4198.0,36725.353
2019,11,MOLDOVA,1714.0,
2019,11,"MOLDOVA, REPUBLIC OF",,11209.054
2019,11,MONACO,,13.95
2019,11,MONTENEGRO,914.0,5734.576
2019,11,MOROCCO,15969.0,
2019,11,NETHERLANDS,42187.0,837370.62
2019,11,NORTH MACEDONIA,,10101.777
2019,11,NORWAY,60683.0,242552.657
2019,11,POLAND,34014.0,245145.989
2019,11,PORTUGAL,30756.0,372697.23
2019,11,REPUBLIC OF NORTH MACEDONIA,1324.0,
2019,11,ROMANIA,9883.0,107604.738
2019,11,SERBIA,5027.0,30828.123
2019,11,SLOVAKIA,1505.0,10174.264
2019,11,SLOVENIA,1725.0,5965.093
2019,11,SPAIN,148256.0,1250907.541
2019,11,SWEDEN,27983.0,238486.297
2019,11,SWITZERLAND,32153.0,432853.808
2019,11,TÜRKIYE,76668.0,1174780.151
2019,11,UKRAINE,8326.0,
2019,11,UNITED KINGDOM,152056.0,2738086.508
2019,12,ALBANIA,2326.0,13335.642
2019,12,ARMENIA,2123.0,21462.117
2019,12,AUSTRIA,28489.0,239107.128
2019,12,BELGIUM,25805.0,397692.668
2019,12,BOSNIA AND HERZEGOVINA,824.0,6766.148
2019,12,BULGARIA,4675.0,44747.055
2019,12,CANARY ISLANDS,,322232.56
2019,12,CROATIA,3258.0,18789.489
2019,12,CYPRUS,4504.0,53675.24
2019,12,CZECH REPUBLIC,12146.0,
2019,12,CZECHIA,,96654.805
2019,12,DENMARK,18915.0,220051.76
2019,12,ESTONIA,3297.0,15363.993
2019,12,FINLAND,15484.0,239136.974
2019,12,FRANCE,133291.0,1710513.01
2019,12,GEORGIA,2266.0,32089.384
2019,12,GERMANY,152338.0,2309267.379
2019,12,GREECE,22046.0,147007.887
2019,12,HUNGARY,9912.0,88264.707
2019,12,ICELAND,,26045.41
2019,12,IRELAND,21616.0,217764.778
2019,12,ISRAEL,12791.0,
2019,12,ITALY,91497.0,1078449.053
2019,12,KOSOVO,,9978.539
2019,12,LATVIA,6686.0,36942.647
2019,12,LIECHTENSTEIN,,0.513
2019,12,LITHUANIA,4850.0,30252.23
2019,12,LUXEMBOURG,6029.0,154063.674
2019,12,MALTA,4085.0,36277.009
2019,12,MOLDOVA,1873.0,
2019,12,"MOLDOVA, REPUBLIC OF",,12754.27
2019,12,MONACO,,12.078
2019,12,MONTENEGRO,974.0,6095.897
2019,12,MOROCCO,17298.0,
2019,12,NETHERLANDS,42036.0,849091.12
2019,12,NORTH MACEDONIA,,11201.119
2019,12,NORWAY,53120.0,229420.868
2019,12,POLAND,34458.0,250170.453
2019,12,PORTUGAL,31423.0,390076.776
2019,12,REPUBLIC OF NORTH MACEDONIA,1426.0,
2019,12,ROMANIA,9869.0,112183.062
2019,12,SERBIA,5256.0,32006.931
2019,12,SLOVAKIA,1534.0,10983.424
2019,12,SLOVENIA,1836.0,6487.223
2019,12,SPAIN,147994.0,1281668.306
2019,12,SWEDEN,25276.0,248087.652
2019,12,SWITZERLAND,35064.0,464945.894
2019,12,TÜRKIYE,73234.0,1134879.959
2019,12,UKRAINE,7837.0,
2019,12,UNITED KINGDOM,156952.0,2856167.8200000003
2020,1,ALBANIA,2072.0,11834.426
2020,1,ARMENIA,2120.0,20693.241
2020,1,AUSTRIA,28265.0,233968.943
2020,1,BELGIUM,25062.0,368320.597
2020,1,BOSNIA AND HERZEGOVINA,762.0,6149.965
2020,1,BULGARIA,4810.0,45409.442
2020,1,CANARY ISLANDS,,299916.646
2020,1,CROATIA,3211.0,16911.849000000002
2020,1,CYPRUS,4651.0,53602.196
2020,1,CZECH REPUBLIC,10874.0,
2020,1,CZECHIA,,87490.318
2020,1,DENMARK,19119.0,227337.59
2020,1,ESTONIA,3249.0,14654.966
2020,1,FINLAND,15608.0,229513.491
2020,1,FRANCE,134728.0,1671341.01
2020,1,GEORGIA,2226.0,30250.36
2020,1,GERMANY,150279.0,2304072.733
2020,1,GREECE,21065.0,140902.797
2020,1,HUNGARY,9383.0,85346.075
2020,1,ICELAND,,20962.894
2020,1,IRELAND,20861.0,207331.811
2020,1,ISRAEL,12327.0,
2020,1,ITALY,86861.0,1007158.603
2020,1,KOSOVO,,9995.784
2020,1,LATVIA,6566.0,35963.402
2020,1,LITHUANIA,4851.0,29319.047
2020,1,LUXEMBOURG,5759.0,127532.766
2020,1,MALTA,3904.0,33819.194
2020,1,MOLDOVA,1843.0,
2020,1,"MOLDOVA, REPUBLIC OF",,12769.194
2020,1,MONACO,,16.663
2020,1,MONTENEGRO,907.0,5811.0830000000005
2020,1,MOROCCO,16803.0,
2020,1,NETHERLANDS,41396.0,817635.4
2020,1,NORTH MACEDONIA,,10462.922
2020,1,NORWAY,58029.0,234018.624
2020,1,POLAND,34552.0,251641.754
2020,1,PORTUGAL,29854.0,373186.365
2020,1,REPUBLIC OF NORTH MACEDONIA,1366.0,
2020,1,ROMANIA,9767.0,108893.537
2020,1,SERBIA,4959.0,31231.851
2020,1,SLOVAKIA,1389.0,9986.675
2020,1,SLOVENIA,1808.0,5720.475
2020,1,SPAIN,140078.0,1215132.729
2020,1,SWEDEN,25583.0,242394.506
2020,1,SWITZERLAND,36052.0,469900.451
2020,1,TÜRKIYE,74530.0,1127832.285
2020,1,UKRAINE,7703.0,
2020,1,UNITED KINGDOM,149494.0,2748923.227
2020,2,ALBANIA,1754.0,10022.229
2020,2,ARMENIA,1738.0,17186.818
2020,2,AUSTRIA,27777.0,216859.36
2020,2,BELGIUM,24202.0,346746.155
2020,2,BOSNIA AND HERZEGOVINA,720.0,5623.332
2020,2,BULGARIA,4555.0,43588.945
2020,2,CANARY ISLANDS,,292907.753
2020,2,CROATIA,2992.0,16920.919
2020,2,CYPRUS,4336.0,48894.946
2020,2,CZECH REPUBLIC,10140.0,
2020,2,CZECHIA,,76450.346
2020,2,DENMARK,18860.0,213132.729
2020,2,ESTONIA,3138.0,14273.423
2020,2,FINLAND,14782.0,203022.063
2020,2,FRANCE,129423.0,1528325.079
2020,2,GEORGIA,1924.0,27196.388
2020,2,GERMANY,145793.0,2124498.229
2020,2,GREECE,19428.0,127227.41
2020,2,HUNGARY,8877.0,75328.535
2020,2,ICELAND,,23270.081
2020,2,IRELAND,19953.0,193503.079
2020,2,ISRAEL,11031.0,
2020,2,ITALY,81904.0,898612.398
2020,2,KOSOVO,,8593.078
2020,2,LATVIA,6026.0,31831.247
2020,2,LITHUANIA,4684.0,28202.808
2020,2,LUXEMBOURG,5488.0,122864.45
2020,2,MALTA,3684.0,31851.55
2020,2,MOLDOVA,1644.0,
2020,2,"MOLDOVA, REPUBLIC OF",,10919.029
2020,2,MONACO,,17.983
2020,2,MONTENEGRO,868.0,5114.311000000001
2020,2,MOROCCO,15274.0,
2020,2,NETHERLANDS,38980.0,755743.387
2020,2,NORTH MACEDONIA,,9306.044
2020,2,NORWAY,54835.0,230803.751
2020,2,POLAND,32185.0,230098.5
2020,2,PORTUGAL,28801.0,353277.691
2020,2,REPUBLIC OF NORTH MACEDONIA,1258.0,
2020,2,ROMANIA,9246.0,99684.295
2020,2,SERBIA,4671.0,28059.404
2020,2,SLOVAKIA,1329.0,9770.739
2020,2,SLOVENIA,1612.0,5607.403
2020,2,SPAIN,137381.0,1143082.845
2020,2,SWEDEN,25313.0,229326.005
2020,2,SWITZERLAND,34068.0,429986.965
2020,2,TÜRKIYE,68020.0,1013160.787
2020,2,UKRAINE,6979.0,
2020,2,UNITED KINGDOM,145632.0,2545390.315
2020,3,ALBANIA,918.0,5048.149
2020,3,ARMENIA,1290.0,12642.022
2020,3,AUSTRIA,15520.0,131019.67
2020,3,BELGIUM,17379.0,316130.753
2020,3,BOSNIA AND HERZEGOVINA,515.0,3456.589
2020,3,BULGARIA,3300.0,33671.293
2020,3,CANARY ISLANDS,,214939.297
2020,3,CROATIA,2264.0,13443.353
2020,3,CYPRUS,2978.0,38310.187
2020,3,CZECH REPUBLIC,6507.0,
2020,3,CZECHIA,,50430.226
2020,3,DENMARK,12058.0,140560.898
2020,3,ESTONIA,2092.0,10160.925
2020,3,FINLAND,10249.0,138913.987
2020,3,FRANCE,83766.0,1073810.574
2020,3,GEORGIA,1258.0,17540.507
2020,3,GERMANY,97079.0,1603265.052
2020,3,GREECE,15093.0,92932.343
2020,3,HUNGARY,6059.0,51149.223
2020,3,ICELAND,,17215.747
2020,3,IRELAND,16619.0,167860.695
2020,3,ISRAEL,5517.0,
2020,3,ITALY,31660.0,382373.432
2020,3,KOSOVO,,5209.483
2020,3,LATVIA,3791.0,20916.806
2020,3,LITHUANIA,3202.0,19147.038
2020,3,LUXEMBOURG,3879.0,132038.637
2020,3,MALTA,2253.0,20439.329
2020,3,MOLDOVA,918.0,
2020,3,"MOLDOVA, REPUBLIC OF",,5961.611
2020,3,MONACO,,9.023
2020,3,MONTENEGRO,487.0,3200.4970000000003
2020,3,MOROCCO,8780.0,
2020,3,NETHERLANDS,28609.0,611989.743
2020,3,NORTH MACEDONIA,,5562.946
2020,3,NORWAY,44113.0,171517.703
2020,3,POLAND,17722.0,131765.601
2020,3,PORTUGAL,20153.0,249096.925
2020,3,REPUBLIC OF NORTH MACEDONIA,803.0,
2020,3,ROMANIA,6347.0,70212.122
2020,3,SERBIA,2885.0,18280.173000000003
2020,3,SLOVAKIA,754.0,5335.51
2020,3,SLOVENIA,1156.0,3668.945
2020,3,SPAIN,90507.0,770116.167
2020,3,SWEDEN,18333.0,171656.41
2020,3,SWITZERLAND,21160.0,276729.776
2020,3,TÜRKIYE,46625.0,692664.578
2020,3,UKRAINE,4500.0,
2020,3,UNITED KINGDOM,102769.0,1978777.269
2020,4,ALBANIA,150.0,507.426
2020,4,ARMENIA,207.0,2517.713
2020,4,AUSTRIA,1851.0,23987.722
2020,4,BELGIUM,5078.0,204807.484
2020,4,BOSNIA AND HERZEGOVINA,202.0,856.123
2020,4,BULGARIA,1028.0,13302.732
2020,4,CANARY ISLANDS,,10229.267
2020,4,CROATIA,372.0,3333.184
2020,4,CYPRUS,417.0,10533.37
2020,4,CZECH REPUBLIC,1416.0,
2020,4,CZECHIA,,16169.572
2020,4,DENMARK,1458.0,17671.312
2020,4,ESTONIA,377.0,1988.089
2020,4,FINLAND,1716.0,25884.529
2020,4,FRANCE,12371.0,236997.772
2020,4,GEORGIA,347.0,7734.52
2020,4,GERMANY,21873.0,671846.345
2020,4,GREECE,4419.0,20812.928
2020,4,HUNGARY,1101.0,13141.887
2020,4,ICELAND,,3655.923
2020,4,IRELAND,2672.0,40032.245
2020,4,ISRAEL,1344.0,
2020,4,ITALY,7653.0,112198.256
2020,4,KOSOVO,,1080.271
2020,4,LATVIA,338.0,2069.824
2020,4,LITHUANIA,887.0,7784.45
2020,4,LUXEMBOURG,1120.0,104748.426
2020,4,MALTA,481.0,3960.951
2020,4,MOLDOVA,177.0,
2020,4,"MOLDOVA, REPUBLIC OF",,1202.745
2020,4,MONACO,,0.432
2020,4,MONTENEGRO,70.0,367.549
2020,4,MOROCCO,492.0,
2020,4,NETHERLANDS,5235.0,255241.294
2020,4,NORTH MACEDONIA,,535.321
2020,4,NORWAY,22901.0,49819.928
2020,4,POLAND,2394.0,17653.363
2020,4,PORTUGAL,2103.0,26484.333
2020,4,REPUBLIC OF NORTH MACEDONIA,158.0,
2020,4,ROMANIA,1198.0,17551.543
2020,4,SERBIA,544.0,7272.657
2020,4,SLOVAKIA,300.0,2263.855
2020,4,SLOVENIA,526.0,2788.971
2020,4,SPAIN,10994.0,131956.436
2020,4,SWEDEN,2716.0,23197.342
