YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2023,11,NETHERLANDS,EH,771811.0114,22973,FALSE
2023,11,NORTH MACEDONIA,LW,12539.45695,990,FALSE
2023,11,NORWAY,EN,197107.61885,26479,TRUE
2023,11,POLAND,EP,266694.3055,16743,FALSE
2023,11,PORTUGAL,LP,392310.3358,17326,TRUE
2023,11,ROMANIA,LR,107499.4618,8086,FALSE
2023,11,SERBIA,LY,44493.89105,3578,FALSE
2023,11,SLOVAKIA,LZ,8613.6525,969,FALSE
2023,11,SLOVENIA,LJ,6565.67205,943,FALSE
2023,11,SPAIN,LE,1262564.0451,59404,FALSE
2023,11,SWEDEN,ES,170983.38705,15846,FALSE
2023,11,SWITZERLAND,LS,396065.2113,16389,FALSE
2023,11,TÜRKIYE,LT,1309356.8288,49088,FALSE
2023,11,UNITED KINGDOM,EG,2591943.0648,81941,TRUE
2023,12,ALBANIA,LA,32440.73155,2450,FALSE
2023,12,ARMENIA,UD,33370.28155,1542,FALSE
2023,12,AUSTRIA,LO,199132.4098,11877,FALSE
2023,12,BELGIUM,EB,397397.7187,11384,FALSE
2023,12,BOSNIA AND HERZEGOVINA,LQ,6087.46005,620,FALSE
2023,12,BULGARIA,LB,47906.92295,2986,FALSE
2023,12,CANARY ISLANDS,GC,368916.543,19718,FALSE
2023,12,CROATIA,LD,20232.3604,2516,FALSE
2023,12,CYPRUS,LC,63446.1588,2951,FALSE
2023,12,CZECHIA,LK,79760.6591,5059,FALSE
2023,12,DENMARK,EK,193957.8151,11387,TRUE
2023,12,ESTONIA,EE,14485.66155,1535,FALSE
2023,12,FINLAND,EF,202775.10335,9105,FALSE
2023,12,FRANCE,LF,1697118.20085,66461,FALSE
2023,12,GEORGIA,UG,50700.18445,2244,FALSE
2023,12,GERMANY,ED,2060718.9754,64525,FALSE
2023,12,GREECE,LG,152718.24345,13808,FALSE
2023,12,HUNGARY,LH,91719.74905,4771,FALSE
2023,12,ICELAND,BI,33764.81045,1566,FALSE
2023,12,IRELAND,EI,224514.7828,10914,FALSE
2023,12,ITALY,LI,1038266.83295,58902,FALSE
2023,12,KOSOVO,BK,14598.5805,1015,FALSE
2023,12,LATVIA,EV,30472.18385,2388,FALSE
2023,12,LITHUANIA,EY,28218.8695,2175,FALSE
2023,12,LUXEMBOURG,EL,167603.3642,2707,FALSE
2023,12,MALTA,LM,35962.5129,2227,FALSE
2023,12,"MOLDOVA, REPUBLIC OF",LU,14561.41145,947,FALSE
2023,12,MONACO,LN,11.988900000000001,18,FALSE
2023,12,MONTENEGRO,LY,4800.83965,637,FALSE
2023,12,NETHERLANDS,EH,810467.99165,22621,FALSE
2023,12,NORTH MACEDONIA,LW,13685.0805,992,FALSE
2023,12,NORWAY,EN,185366.8987,23251,TRUE
2023,12,POLAND,EP,274621.8902,16642,FALSE
2023,12,PORTUGAL,LP,415136.8864,17891,TRUE
2023,12,ROMANIA,LR,114634.25575,8002,FALSE
2023,12,SERBIA,LY,48083.04385,3693,FALSE
2023,12,SLOVAKIA,LZ,9207.98825,895,FALSE
2023,12,SLOVENIA,LJ,6321.1623,837,FALSE
2023,12,SPAIN,LE,1311217.0395,60117,FALSE
2023,12,SWEDEN,ES,169041.2487,14277,FALSE
2023,12,SWITZERLAND,LS,437781.91105,18610,FALSE
2023,12,TÜRKIYE,LT,1340712.76335,49498,FALSE
2023,12,UNITED KINGDOM,EG,2715303.3587,84312,TRUE
